Diagnosis Results.
File Name,Format,INI DDMin Diagnosis Size,INI DDMax Diff Size,INI BRepair Diff Size,INI DDMax Output Size,INI Percentage of DDMax Diff contained in DDMin Diagnosis,INI Percentage of DDMin Diagnosis contained in DDMax Output,INI Percentage of bRepair Diff contained in DDMin Diagnosis,INI Percentage of DDMin Diagnosis contained in bRepair Output,INI Percentage of BRepair Diagnosis contained in DDMax Diagnosis,INI Percentage of DDMax Diagnosis contained in bRepair Diagnosis,INI Percentage of bRepair Diagnosis contained in DDMax Output,INI Percentage of DDMax Diagnosis contained in bRepair Output,cJSON DDMin Diagnosis Size,cJSON DDMax Diff Size,cJSON BRepair Diff Size,cJSON DDMax Output Size,cJSON Percentage of DDMax Diff contained in DDMin Diagnosis,cJSON Percentage of DDMin Diagnosis contained in DDMax Output,cJSON Percentage of bRepair Diff contained in DDMin Diagnosis,cJSON Percentage of DDMin Diagnosis contained in bRepair Output,cJSON Percentage of BRepair Diagnosis contained in DDMax Diagnosis,cJSON Percentage of DDMax Diagnosis contained in bRepair Diagnosis,cJSON Percentage of bRepair Diagnosis contained in DDMax Output,cJSON Percentage of DDMax Diagnosis contained in bRepair Output,SExpParser DDMin Diagnosis Size,SExpParser DDMax Diff Size,SExpParser BRepair Diff Size,SExpParser DDMax Output Size,SExpParser Percentage of DDMax Diff contained in DDMin Diagnosis,SExpParser Percentage of DDMin Diagnosis contained in DDMax Output,SExpParser Percentage of bRepair Diff contained in DDMin Diagnosis,SExpParser Percentage of DDMin Diagnosis contained in bRepair Output,SExpParser Percentage of BRepair Diagnosis contained in DDMax Diagnosis,SExpParser Percentage of DDMax Diagnosis contained in bRepair Diagnosis,SExpParser Percentage of bRepair Diagnosis contained in DDMax Output,SExpParser Percentage of DDMax Diagnosis contained in bRepair Output,TinyC DDMin Diagnosis Size,TinyC DDMax Diff Size,TinyC BRepair Diff Size,TinyC DDMax Output Size,TinyC Percentage of DDMax Diff contained in DDMin Diagnosis,TinyC Percentage of DDMin Diagnosis contained in DDMax Output,TinyC Percentage of bRepair Diff contained in DDMin Diagnosis,TinyC Percentage of DDMin Diagnosis contained in bRepair Output,TinyC Percentage of BRepair Diagnosis contained in DDMax Diagnosis,TinyC Percentage of DDMax Diagnosis contained in bRepair Diagnosis,TinyC Percentage of bRepair Diagnosis contained in DDMax Output,TinyC Percentage of DDMax Diagnosis contained in bRepair Output
/testfiles/tinyc-invalid-mult/e9fd0c2aa6a72bfdef18109126dfdd7d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,1.0,0.0,1.0,0.0,0.22222222,0.8235294,0.22222222,0.22222222,0.0,0.8235294
/testfiles/tinyc-invalid-mult/ea98c1e914dd459eb86996d2ca99bbb6.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,0.0,0.0,0.15384616,0.0,0.0,0.6363636,0.0,0.0,1.0,0.18181819
/testfiles/tinyc-invalid-mult/eb8f9d51a9d325ac4de750fabb963302.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,4.0,1.0,2.0,0.26086956,0.1904762,0.0,0.3478261,0.4,0.4,0.0,0.5
/testfiles/tinyc-invalid-mult/ebaabc8938b058e8663af28e1fc377e8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,41.0,1.0,0.0,0.75609756,0.0,0.04761905,0.8378378,0.04761905,0.04761905,0.0,0.8378378
/testfiles/tinyc-invalid-mult/ebe8997df416bfe3763fbb6b3d806801.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,4.0,0.33333334,0.8888889,0.0,0.90909094,0.0,0.0,0.0,0.2857143
/testfiles/tinyc-invalid-mult/ec244e8cc5853f7b3459d4fcc7daf4c2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,1.0,7.0,0.15384616,0.7777778,0.0,0.8,0.6666667,0.6666667,0.0,0.18181819
/testfiles/tinyc-invalid-mult/ec6295b3be871c32fb13d09ec44ecc12.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,0.0,16.0,0.2,0.9411765,0.0,0.972973,0.0,0.0,0.0,0.1904762
/testfiles/tinyc-invalid-mult/ed098c718bfe381fac3214222e682427.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,6.0,,0.44444445,,0.4827586,,,,
/testfiles/tinyc-invalid-mult/efe07d515f1ef758cb564f0186199ec0.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
/testfiles/tinyc-invalid-mult/f03c5cec3d87f0844e13ba9c4cd7cd37.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,4.0,,0.33333334,,0.7647059,,,,
/testfiles/tinyc-invalid-mult/f168f2f055be9849475911aa88a9b0a3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,1.0,12.0,0.0,0.7586207,0.0,0.7586207,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-mult/f2797c5dcd82275fb0cfcab64f04a9cf.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,1.0,4.0,0.1,0.36363637,0.0,0.4347826,0.6666667,0.6666667,0.0,0.03773585
/testfiles/tinyc-invalid-mult/f2a58825dce52705b57d3226c5ff8d51.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,0.0,0.33333334,0.0,0.5714286,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-mult/f3c72ccf24dd61c1a9c5bdf7216739e7.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,0.4,,0.4,,,,
/testfiles/tinyc-invalid-mult/f6cc4e6f67c806376fb4596a9b7f3227.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,0.0,0.25,0.0,0.0,0.54545456,0.0,0.0,1.0,0.4
/testfiles/tinyc-invalid-mult/f77b5dd2ce5604108c3c369a1c362014.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,5.0,0.2857143,0.90909094,0.0,0.9230769,0.0,0.0,0.0,0.25
/testfiles/tinyc-invalid-mult/f85be888c266bf2723e2594e347efff3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,15.0,1.0,2.0,0.44444445,0.125,0.0,0.8076923,0.125,0.125,0.0,0.7567568
/testfiles/tinyc-invalid-mult/f8d3fe0c7f9995c1cbde303dbe111eba.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,2.0,0.0,0.44444445,0.0,0.44444445,0.0,0.0,0.0,0.0
/testfiles/tinyc-invalid-mult/f8e3a93fd340f77b9348830250cc14e8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,,,100.0,,0.7692308,,0.96794873,,,,
/testfiles/tinyc-invalid-mult/f9210dbac1e064902126801e05c2c33f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,2.0,,0.08163265,,0.8695652,,,,
/testfiles/tinyc-invalid-mult/f9e6f878e075137020b0e4418c16b118.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,0.8,,0.0,,,,
/testfiles/tinyc-invalid-mult/fc21cfbea2474f618e667f5f2d18cbb9.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,156.0,,0.939759,,0.55060726,,,,
/testfiles/tinyc-invalid-mult/fd23de76a537323e39ea610a768e0737.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,0.0,,0.0,,0.3529412,,,,
/testfiles/tinyc-invalid-mult/ff21ea78c5ffd528e7bc640c76fbc4ca.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,0.6666667,0.0,0.18181819,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/d89ae260cb9e0a00d8b1448da6b2ce73.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,7.0,0.22222222,0.93333334,0.22222222,0.93333334,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/da06e564702c8fa3165d64219abae6ff.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,4.0,0.33333334,0.8888889,0.33333334,0.8888889,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/dcab71d568275d772047cbab47a97311.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,7.0,2.0,20.0,0.5,0.9756098,0.17391305,0.9767442,0.44444445,0.44444445,0.18181819,0.4827586
/testfiles/tinyc-invalid-single/dd1c0e1a8117f569694f113305a9a032.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,0.8,,0.8,,,,
/testfiles/tinyc-invalid-single/dde6f3e8342d2db7ec0672026363d8ed.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,12.0,,0.96,,0.96,,,,
/testfiles/tinyc-invalid-single/de1f48029931c33632a8650afa9689b2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,0.0,30.0,0.0625,0.9836066,0.0,0.984127,0.0,0.0,0.0,0.060606062
/testfiles/tinyc-invalid-single/dedf5b8f78ea5279dee2684f0d5f4920.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,2.0,5.0,0.46153846,0.8333333,0.0,0.85714287,0.5,0.5,0.0,0.46153846
/testfiles/tinyc-invalid-single/def425b85260acc0f7a6259831d37085.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,1.0,6.0,0.4,0.85714287,0.22222222,0.875,0.6666667,0.6666667,0.0,0.2
/testfiles/tinyc-invalid-single/df2635637298a79cfe3ef6262492ce1f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,2.0,0.5,0.8,0.0,0.85714287,0.0,0.0,0.0,0.4
/testfiles/tinyc-invalid-single/df9a8a5d2e129ec5ac4e809b4333265e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,2.0,0.5,0.8,0.0,0.85714287,0.0,0.0,0.0,0.4
/testfiles/tinyc-invalid-single/e061eef4352334d3ee290fec2baa0b33.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,0.0,9.0,0.18181819,0.94736844,0.0,0.94736844,0.0,0.0,0.0,0.2
/testfiles/tinyc-invalid-single/e1918264e68cc742b823c90b21f63964.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,808.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/e1c07ab7609479202fb03e9f8085804e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,4.0,,0.8888889,,0.8888889,,,,
/testfiles/tinyc-invalid-single/e250bce557c54aed4fd5b49489e6741c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,18.0,,0.972973,,0.972973,,,,
/testfiles/tinyc-invalid-single/e273975e2715ff5d2f3ff1040c5f28cb.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,7.0,,0.93333334,,0.93333334,,,,
/testfiles/tinyc-invalid-single/e2b39c37087833d258ad9a012995f259.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,,137.0,,0.99636364,,0.99636364,,,,
/testfiles/tinyc-invalid-single/e2b88d2793a00dd0a1995fd2565342e5.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,5.0,0.0,0.5714286,0.0,0.5714286,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/e39d529bc7015ec6eaa2b54060d369e4.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,1.0,2.0,0.85714287,0.4,0.22222222,0.875,0.2857143,0.2857143,0.0,0.5714286
/testfiles/tinyc-invalid-single/e581cd3de513b8da1293be1ca9871f11.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,5.0,0.2857143,0.90909094,0.0,0.9230769,0.0,0.0,0.0,0.25
/testfiles/tinyc-invalid-single/e6d674fdf964c5afce4e74d393ffc469.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1.0,1.0,20.0,0.09090909,0.9756098,0.09090909,0.9756098,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/e70362e00d35d657666d6735be76c3f2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,18.0,16.0,0.3846154,0.8648649,0.9230769,0.24,0.4347826,0.4347826,0.88235295,0.44444445
/testfiles/tinyc-invalid-single/e7aa03a2d736853af718feb925ce011f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,260.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/e84a7a55ed395c0c0ecc3abbcf439d9e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,4.0,,0.8888889,,0.8888889,,,,
/testfiles/tinyc-invalid-single/e8ae38b9b426acc956f05b9e33ad1b80.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,387.0,,0.9987097,,0.9987097,,,,
/testfiles/tinyc-invalid-single/e98f0653097c09cb8361933668838f5e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,4.0,,0.8888889,,0.8888889,,,,
/testfiles/tinyc-invalid-single/e9caa3ea66b000c4332e58399ab4a444.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,25.0,,0.98039216,,0.98039216,,,,
/testfiles/tinyc-invalid-single/e9fd0c2aa6a72bfdef18109126dfdd7d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8.0,1.0,19.0,0.5714286,0.974359,0.0952381,0.974359,0.22222222,0.22222222,0.1,0.5925926
/testfiles/tinyc-invalid-single/ea98c1e914dd459eb86996d2ca99bbb6.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,10.0,0.5,0.46153846,0.0,0.4,0.0,0.0,0.0,0.15384616
/testfiles/tinyc-invalid-single/eb8f9d51a9d325ac4de750fabb963302.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,1.0,0.0,0.4,0.75,0.4,0.4,0.0,0.75
/testfiles/tinyc-invalid-single/ebaabc8938b058e8663af28e1fc377e8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,41.0,1.0,0.0,0.13636364,0.0,0.5,0.13636364,0.04761905,0.04761905,0.0,0.9756098
/testfiles/tinyc-invalid-single/ebe8997df416bfe3763fbb6b3d806801.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,2.0,0.0,0.6666667,0.0,0.75,0.0,0.0,0.0,0.0
/testfiles/tinyc-invalid-single/ec244e8cc5853f7b3459d4fcc7daf4c2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1.0,5.0,0.44444445,0.8333333,0.25,0.85714287,0.6666667,0.6666667,0.0,0.22222222
/testfiles/tinyc-invalid-single/ec6295b3be871c32fb13d09ec44ecc12.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,0.0,19.0,0.18181819,0.974359,0.0,0.974359,0.0,0.0,0.0,0.1904762
/testfiles/tinyc-invalid-single/ed098c718bfe381fac3214222e682427.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,4.0,,0.8,,0.8333333,,,,
/testfiles/tinyc-invalid-single/efe07d515f1ef758cb564f0186199ec0.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.85714287,0.0,0.0,1.0,0.85714287
/testfiles/tinyc-invalid-single/f03c5cec3d87f0844e13ba9c4cd7cd37.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,16.0,,0.8888889,,0.94736844,,,,
/testfiles/tinyc-invalid-single/f168f2f055be9849475911aa88a9b0a3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,1.0,11.0,0.15384616,0.95652175,0.15384616,0.95652175,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/f2797c5dcd82275fb0cfcab64f04a9cf.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,2.0,0.6666667,0.6666667,0.4,0.75,0.6666667,0.6666667,0.0,0.33333334
/testfiles/tinyc-invalid-single/f2a58825dce52705b57d3226c5ff8d51.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,4.0,0.33333334,0.8888889,0.33333334,0.8888889,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid-single/f3c72ccf24dd61c1a9c5bdf7216739e7.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,4.0,,0.8888889,,0.8888889,,,,
/testfiles/tinyc-invalid-single/f6cc4e6f67c806376fb4596a9b7f3227.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,5.0,0.0,0.5714286,0.0,0.44444445,0.0,0.0,0.0,0.25
/testfiles/tinyc-invalid-single/f77b5dd2ce5604108c3c369a1c362014.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,0.0,12.0,0.13333334,0.9230769,0.0,0.9285714,0.0,0.0,0.0,0.13333334
/testfiles/tinyc-invalid-single/f85be888c266bf2723e2594e347efff3.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,1.0,5.0,0.3,0.8,0.0,0.32,0.125,0.125,0.0,0.8
/testfiles/tinyc-invalid-single/f8d3fe0c7f9995c1cbde303dbe111eba.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,5.0,0.2857143,0.90909094,0.0,0.9230769,0.0,0.0,0.0,0.25
/testfiles/tinyc-invalid-single/f8e3a93fd340f77b9348830250cc14e8.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,158.0,,0.03726708,,0.036809817,,,,
/testfiles/tinyc-invalid-single/f9210dbac1e064902126801e05c2c33f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,0.85714287,,0.16216215,,,,
/testfiles/tinyc-invalid-single/f9e6f878e075137020b0e4418c16b118.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,8.0,,0.54545456,,0.54545456,,,,
/testfiles/tinyc-invalid-single/fc21cfbea2474f618e667f5f2d18cbb9.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,,,176.0,,0.9971671,,0.9971671,,,,
/testfiles/tinyc-invalid-single/fd23de76a537323e39ea610a768e0737.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,12.0,,0.96,,0.96,,,,
/testfiles/tinyc-invalid-single/ff21ea78c5ffd528e7bc640c76fbc4ca.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,19.0,0.0,0.1904762,0.0,0.1904762,1.0,1.0,0.0,0.0
/testfiles/tinyc-invalid/.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10715.0,10715.0,10697.0,0.0,1.0,0.0,0.99915934,0.0033522674,0.99915934,0.99915934,0.0,0.0033522674
/testfiles/tinyc-invalid/6079cac43fe513b6e0d841ab036f4b3c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8436.0,8428.0,8426.0,8.0,0.9995256,0.0018948365,0.99940693,0.0023679847,0.9998813,0.9998813,2.371354E-4,7.11069E-4
/testfiles/tinyc-invalid/6083440cf8c5d7bdda2db19342c8c95f.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,303.0,52.0,0.0,1.0,0.0,0.0,0.6502463,0.0,0.29295775,0.0,0.6502463
/testfiles/tinyc-invalid/60a9a9a2019f6515f138332f30d7691d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,3.0,0.0,1.0,0.0,0.22222222,0.7924528,0.22222222,0.22222222,0.0,0.7924528
/testfiles/tinyc-invalid/613a2a465a0df3040fc535fe03cba426.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,3.0,0.0,1.0,0.0,0.26086956,0.85,0.26086956,0.26086956,0.0,0.85
/testfiles/tinyc-invalid/6144d3abfd2e8388d8431352df475130.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,128.0,0.0,2.0,0.03076923,0.5,0.0,0.029850746,0.0,0.0,0.0,0.9846154
/testfiles/tinyc-invalid/6182d3ff4060a189c1362a620b48085a.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0,358.0,3.0,0.0,1.0,0.0,0.016620498,0.9541779,0.016620498,0.016620498,0.0,0.9541779
/testfiles/tinyc-invalid/61ea7454ad47812093c9f7030328cb07.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,114.0,1.0,0.0,1.0,0.0,0.017391304,0.99122804,0.017391304,0.017391304,0.0,0.99122804
/testfiles/tinyc-invalid/62378352d5d3ed7dbeaba042746c796c.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,2.0,0.0,1.0,0.0,0.11764706,0.9375,0.11764706,0.11764706,0.0,0.9375
/testfiles/tinyc-invalid/6246e5168084285e5e093f9ef616f5b2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,0.0,0.0,1.0,0.0,0.0,0.984127,0.0,0.0,1.0,0.984127
/testfiles/tinyc-invalid/6265f563763b28ee4ea37878805c3772.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,16.0,1.0,56.0,0.37974682,0.789916,0.03125,0.90510947,0.0,0.0,0.03508772,0.33333334
/testfiles/tinyc-invalid/62b154e34b6e77cd117e82541d56c59d.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.9811321,0.0,0.0,1.0,0.9811321
/testfiles/tinyc-invalid/62bde7275b5e9fc8e83725504d7d97ed.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,22.0,999.0,0.16,0.0,0.16666667,0.0,0.62222224,0.62222224,0.043095004,0.0
/testfiles/tinyc-invalid/62be4d35942e9a8651031b7f74035e12.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,27518.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/62ee18defae988639b652b29d2ccfe53.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,2.0,5.0,0.30769232,0.2857143,1.0,0.06666667,0.30769232,0.30769232,0.2857143,0.28985506
/testfiles/tinyc-invalid/633fe1003c2076d4061f462d73dbb9c1.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,2.0,0.0,1.0,0.0,0.057142857,0.9705882,0.057142857,0.057142857,0.0,0.9705882
/testfiles/tinyc-invalid/638dc7579d92246591137fbe181a5d63.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,1.0,0.0,1.0,0.0,0.071428575,0.94545454,0.071428575,0.071428575,0.0,0.94545454
/testfiles/tinyc-invalid/63a44566f3cb142bc774b55ef998424e.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,0.6666667,,0.071428575,,,,
/testfiles/tinyc-invalid/63a8943e4056877a068639b31229db2b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.9756098,0.0,0.0,1.0,0.9756098
/testfiles/tinyc-invalid/63cd1bfabe1cebc5a88ec56ad398d112.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.95652175,0.0,0.0,1.0,0.95652175
/testfiles/tinyc-invalid/63dd2c7ac78411ae2d84031eaa855abe.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,23714.0,,0.0,,0.0,,,,
/testfiles/tinyc-invalid/63eb7ba5647ea23e5f8d538c699cbada.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,0.0,1.0,0.0,0.11764706,0.88235295,0.11764706,0.11764706,0.0,0.88235295
/testfiles/tinyc-invalid/640f11f20c625b0280f1d6206556483b.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,0.0,,0.0,,0.7692308,,,,
/testfiles/tinyc-invalid/646ee98772dda64ebd856008d30f5ff2.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,73.0,0.0,4.0,0.078947365,0.85714287,0.0,0.044444446,0.0,0.0,0.0,0.7121951
/testfiles/tinyc-invalid/6489b60af0e8f25f696450a97e905937.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,19.0,1.0,1.0,0.1904762,0.6666667,0.0,0.18181819,0.1,0.1,0.0,0.9230769
/testfiles/tinyc-invalid/64f93eb43d57fbb105b58d1c821d1457.c,TinyC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,12.0,,0.4,,0.4,,,,
